,year,score,round,minutes,p1name,p1age,p1ace,p1rank,p1_win_pct,p1_win_pct_hsf,p2name,p2age,p2ace,p2rank,p2_win_pct,p2_win_pct_hsf,p1won,p2won
1111,2016,6-4 7-6 7-6,R64,128.0,Jeremy Chardy,28.930869267600002,11.0,31.0,0.5,0.484375,Andrey Kuznetsov,24.9034907598,9.0,74.0,0.5,0.5,1,0
1112,2016,7-5 6-4 6-1,R64,100.0,Nicolas Mahut,33.9904175222,2.0,63.0,0.42857142857142855,0.3333333333333333,Gael Monfils,29.3798767967,18.0,25.0,0.6428571428571429,0.7108433734939759,1,0
1113,2016,6-1 6-7 4-6 7-5 7-5,R64,216.0,Rajeev Ram,31.835728952800004,11.0,93.0,0.46,0.47,Stephane Robert,35.6714579055,23.0,225.0,0.25,0.56,1,0
1114,2016,7-6 7-6 7-5,R64,175.0,Tommy Robredo,33.716632443499996,0.0,42.0,0.46,0.47,Milos Raonic,25.0595482546,24.0,14.0,0.6756756756756757,0.6385542168674698,1,0
1115,2016,6-4 7-6 7-6,R64,150.0,Tim Smyczek,28.052019165,16.0,108.0,0.3181818181818182,0.3076923076923077,Viktor Troicki,29.9356605065,10.0,26.0,0.3666666666666665,0.3333333333333333,1,0
1116,2016,7-6 7-6 6-3,R64,136.0,Jack Sock,23.315537303200003,21.0,22.0,0.28205128205128205,0.3,Lukas Rosol,30.485968514699998,20.0,51.0,0.4615384615384616,0.2857142857142857,1,0
1117,2016,6-2 6-3 6-4,R64,121.0,Radek Stepanek,37.141683778200004,4.0,188.0,0.46,0.47,Stan Wawrinka,30.8090349076,15.0,4.0,0.5943396226415094,0.6329113924050633,1,0
1118,2016,6-2 6-4 6-4,R64,152.0,Lleyton Hewitt,34.8966461328,2.0,308.0,0.46,0.47,David Ferrer,33.7960301164,4.0,8.0,0.4146341463414634,0.43478260869565216,1,0
1119,2016,7-6 6-7 7-6 6-7 6-4,R64,271.0,Guido Pella,25.6728268309,13.0,75.0,0.5447154471544715,0.44680851063829785,Feliciano Lopez,34.3271731691,42.0,19.0,0.4761904761904762,0.4528301886792453,1,0
1120,2016,6-4 6-2 6-7 7-5,R64,181.0,Simone Bolelli,30.2778918549,8.0,64.0,0.4615384615384616,0.3333333333333333,Bernard Tomic,23.241615332,24.0,17.0,0.41025641025641024,0.4736842105263158,1,0
1121,2016,6-3 7-5 3-6 6-1,R64,156.0,Santiago Giraldo,28.1423682409,11.0,70.0,0.3,0.47,Joao Sousa,26.803559206,8.0,33.0,0.452991452991453,0.4393939393939394,1,0
1122,2016,6-4 3-6 6-1 6-4,R32,160.0,Grigor Dimitrov,24.6762491444,8.0,28.0,0.5504587155963303,0.5714285714285714,Roger Federer,34.4449007529,13.0,3.0,0.8320000000000001,0.8181818181818182,1,0
1123,2016,6-1 3-6 7-6 7-5,R32,178.0,Dominic Thiem,22.373716632399997,17.0,20.0,0.7305389221556886,0.7173913043478259,David Goffin,25.1143052704,6.0,16.0,0.59375,0.5783132530120482,1,0
1124,2016,6-4 7-6 7-5,R32,155.0,Marin Cilic,27.3045859001,15.0,13.0,0.6153846153846154,0.5862068965517241,Roberto Bautista Agut,27.7618069815,9.0,21.0,0.6549295774647887,0.6666666666666666,1,0
1125,2016,6-3 6-4 1-6 6-4,R32,147.0,Nick Kyrgios,20.7282683094,18.0,30.0,0.6428571428571429,0.671875,Tomas Berdych,30.3353867214,8.0,6.0,0.5454545454545454,0.6388888888888888,1,0
1126,2016,7-5 3-6 6-1 7-6,R32,155.0,Dudi Sela,30.789869952100002,7.0,87.0,0.4117647058823529,0.4545454545454545,Andrey Kuznetsov,24.9034907598,10.0,74.0,0.5,0.5,1,0
1127,2016,6-2 6-3 6-4,R32,106.0,Viktor Troicki,29.9356605065,5.0,26.0,0.3666666666666665,0.3333333333333333,Milos Raonic,25.0595482546,14.0,14.0,0.6756756756756757,0.6385542168674698,1,0
1128,2016,6-2 6-3 7-6,R32,115.0,Lukas Rosol,30.485968514699998,2.0,51.0,0.4615384615384616,0.2857142857142857,Stan Wawrinka,30.8090349076,18.0,4.0,0.5943396226415094,0.6329113924050633,1,0
1129,2016,6-1 6-4 6-4,R32,105.0,Steve Johnson,26.0670773443,5.0,32.0,0.4747474747474748,0.423728813559322,David Ferrer,33.7960301164,3.0,8.0,0.4146341463414634,0.43478260869565216,1,0
1130,2016,6-7 7-6 6-2 6-4,R32,173.0,Feliciano Lopez,34.3271731691,18.0,19.0,0.4761904761904762,0.4528301886792453,John Isner,30.7296372348,44.0,11.0,0.6,0.5684210526315789,1,0
1131,2016,6-2 3-6 6-2 6-2,R32,158.0,Joao Sousa,26.803559206,4.0,33.0,0.452991452991453,0.4393939393939394,Andy Murray,28.6789869952,13.0,2.0,0.5833333333333334,0.6060606060606061,1,0
1132,2016,6-3 6-7 6-4 4-6 6-3,R16,272.0,Gilles Simon,31.0581793292,2.0,15.0,0.5378787878787878,0.5238095238095238,Novak Djokovic,28.659822039699996,9.0,1.0,0.8430232558139535,0.8421052631578947,1,0
1133,2016,6-4 6-2 6-4,R16,122.0,Jo-Wilfried Tsonga,30.7542778919,13.0,10.0,0.5757575757575758,0.5957446808510638,Kei Nishikori,26.0533880903,3.0,7.0,0.6576576576576577,0.65625,1,0
1134,2016,4-6 6-4 6-3 1-6 6-3,R16,198.0,Roberto Bautista Agut,27.7618069815,6.0,21.0,0.6549295774647887,0.6666666666666666,Tomas Berdych,30.3353867214,18.0,6.0,0.5454545454545454,0.6388888888888888,1,0
1135,2016,7-5 3-6 6-3 7-6,R16,157.0,Andrey Kuznetsov,24.9034907598,0.0,74.0,0.5,0.5,Gael Monfils,29.3798767967,14.0,25.0,0.6428571428571429,0.7108433734939759,1,0
1136,2016,6-4 6-3 5-7 4-6 6-3,R16,224.0,Stan Wawrinka,30.8090349076,9.0,4.0,0.5943396226415094,0.6329113924050633,Milos Raonic,25.0595482546,24.0,14.0,0.6756756756756757,0.6385542168674698,1,0
1137,2016,6-4 6-4 7-6,R16,150.0,Bernard Tomic,23.241615332,10.0,17.0,0.41025641025641024,0.4736842105263158,Andy Murray,28.6789869952,18.0,2.0,0.5833333333333334,0.6060606060606061,1,0
1138,2016,6-3 6-2 6-4,QF,127.0,Kei Nishikori,26.0533880903,9.0,7.0,0.6576576576576577,0.65625,Novak Djokovic,28.659822039699996,6.0,1.0,0.8430232558139535,0.8421052631578947,1,0
1139,2016,7-6 6-2 6-4,QF,136.0,Tomas Berdych,30.3353867214,9.0,6.0,0.5454545454545454,0.6388888888888888,Roger Federer,34.4449007529,9.0,3.0,0.8320000000000001,0.8181818181818182,1,0
1140,2016,6-3 3-6 6-3 6-4,QF,137.0,Gael Monfils,29.3798767967,14.0,25.0,0.6428571428571429,0.7108433734939759,Milos Raonic,25.0595482546,10.0,14.0,0.6756756756756757,0.6385542168674698,1,0
1141,2016,6-1 6-2 3-6 6-3,SF,139.0,Roger Federer,34.4449007529,5.0,3.0,0.8320000000000001,0.8181818181818182,Novak Djokovic,28.659822039699996,10.0,1.0,0.8430232558139535,0.8421052631578947,1,0
1142,2016,6-1 7-5 7-6,F,173.0,Andy Murray,28.6789869952,12.0,2.0,0.5833333333333334,0.6060606060606061,Novak Djokovic,28.659822039699996,7.0,1.0,0.8430232558139535,0.8421052631578947,1,0
1143,2017,7-5 7-6(5) 6-2,R128,167.0,Illya Marchenko,29.357973990399998,6.0,95.0,0.3333333333333333,0.3333333333333333,Andy Murray,29.6755646817,10.0,1.0,0.5833333333333334,0.6060606060606061,1,0
1144,2017,4-6 6-3 7-6(0) 6-3,R128,170.0,Yen Hsun Lu,33.4264202601,16.0,60.0,0.46,0.47,Andrey Rublev,19.241615332000002,19.0,152.0,0.6551724137931034,0.6585365853658537,1,0
1145,2017,6-3 7-6(5) 6-4,R128,132.0,Guillermo Garcia Lopez,33.620807666,3.0,74.0,0.4,0.3333333333333333,Mischa Zverev,29.4045174538,8.0,50.0,0.3484848484848485,0.2727272727272727,1,0
1146,2017,6-0 3-6 6-3 6-4,R128,103.0,Lucas Pouille,22.8966461328,6.0,16.0,0.5227272727272727,0.5535714285714286,Alexander Bublik,19.5838466804,16.0,207.0,0.4603174603174603,0.44680851063829785,1,0
1147,2017,7-5 3-6 6-2 6-2,R128,125.0,Jurgen Melzer,35.6550308008,4.0,300.0,1.0,1.0,Roger Federer,35.4414784394,19.0,17.0,0.8320000000000001,0.8181818181818182,1,0
1148,2017,4-6 7-5 1-6 6-4 6-3,R128,200.0,Albert Ramos,28.9993155373,21.0,26.0,0.4796747967479675,0.3636363636363637,Lukas Lacko,29.2046543463,17.0,121.0,0.3870967741935484,0.3043478260869565,1,0
1149,2017,4-0 RET,R128,23.0,Nicolas Almagro,31.405886379200002,1.0,42.0,0.46,0.47,Jeremy Chardy,29.9274469541,3.0,72.0,0.5,0.484375,1,0
1150,2017,4-6 6-4 7-5 4-6 6-4,R128,204.0,Martin Klizan,27.518138261500003,7.0,34.0,0.5,0.4,Stan Wawrinka,31.805612594099998,21.0,4.0,0.5943396226415094,0.6329113924050633,1,0
1151,2017,6-3 6-4 6-4,R128,120.0,Federico Delbonis,26.2833675565,2.0,44.0,0.40963855421686746,0.21052631578947367,Steve Johnson,27.0636550308,17.0,30.0,0.4747474747474748,0.423728813559322,1,0
1152,2017,6-4 7-6(4) 6-7(4) 6-4,R128,195.0,James Duckworth,24.9883641342,8.0,107.0,0.2727272727272727,0.3157894736842105,Paolo Lorenzi,35.0882956879,10.0,43.0,0.30952380952380953,0.45,1,0
1153,2017,6-4 6-4 2-6 2-6 6-3,R128,166.0,Damir Dzumhur,24.659822039699996,1.0,78.0,0.3939393939393939,0.36764705882352944,Viktor Troicki,30.932238193000003,14.0,35.0,0.3666666666666665,0.3333333333333333,1,0
1154,2017,3-6 6-3 6-2 6-2,R128,130.0,Sam Groth,29.2457221081,19.0,162.0,0.46,0.47,Steve Darcis,32.845995893200005,3.0,71.0,0.35,0.4,1,0
1155,2017,6-4 7-6(4) 6-7(3) 7-5,R128,185.0,Paul Henri Mathieu,35.0116358658,16.0,75.0,0.46,0.47,Andreas Seppi,32.9034907598,34.0,89.0,0.4854368932038835,0.546875,1,0
1156,2017,6-1 6-3 6-7(5) 6-2,R128,143.0,Thiago Monteiro,22.6310746064,4.0,83.0,0.38,0.25,Jo-Wilfried Tsonga,31.750855578400003,20.0,12.0,0.5757575757575758,0.5957446808510638,1,0
1157,2017,6-3 6-3 6-3,R128,119.0,Stephane Robert,36.6680355921,3.0,55.0,0.25,0.47,Dusan Lajovic,26.5489390828,4.0,94.0,0.4715447154471545,0.42105263157894735,1,0
1158,2017,6-4 3-6 7-6(9) 6-3,R128,166.0,Adrian Mannarino,28.550308008200002,8.0,61.0,0.4820143884892086,0.4851485148514851,Karen Khachanov,20.6570841889,32.0,52.0,0.5844155844155844,0.5929203539823009,1,0
1159,2017,6-2 6-1 6-4,R128,97.0,Thomaz Bellucci,29.0485968515,10.0,62.0,0.16666666666666666,0.47,Bernard Tomic,24.2381930185,12.0,27.0,0.41025641025641024,0.4736842105263158,1,0
1160,2017,7-6(8) 6-3 6-1,R128,115.0,Facundo Bagnis,26.8856947296,11.0,65.0,0.2777777777777778,0.47,Daniel Evans,26.6529774127,14.0,51.0,0.5142857142857142,0.5517241379310345,1,0
1161,2017,6-2 6-3 6-2,R128,92.0,Jiri Vesely,23.5208761123,2.0,53.0,0.5147058823529411,0.4482758620689655,Gael Monfils,30.376454483200003,4.0,6.0,0.6428571428571429,0.7108433734939759,1,0
1162,2017,6-4 3-6 7-6(2) 6-4,R128,151.0,Nikoloz Basilashvili,24.898015058200002,3.0,92.0,0.4878048780487805,0.4864864864864865,Philipp Kohlschreiber,33.253935660500005,12.0,33.0,0.4747474747474748,0.4901960784313725,1,0
1163,2017,6-3 6-4 6-4,R128,124.0,Florian Mayer,33.284052019200004,7.0,49.0,0.1176470588235294,0.47,Rafael Nadal,30.6228610541,6.0,9.0,0.8714285714285714,0.8513513513513513,1,0
1164,2017,6-3 6-1 6-1,R128,83.0,Guido Pella,26.6694045175,5.0,81.0,0.5447154471544715,0.44680851063829785,Roberto Bautista Agut,28.758384668,7.0,14.0,0.6549295774647887,0.6666666666666666,1,0
1165,2017,7-5 4-6 7-6(5) 6-1,R128,156.0,Daniil Medvedev,20.9308692676,12.0,63.0,0.7071823204419889,0.7586206896551724,Ernesto Escobedo,20.5366187543,9.0,131.0,0.2857142857142857,0.3636363636363637,1,0
1166,2017,6-1 6-3 6-3,R128,110.0,Michael Mmoh,19.0171115674,4.0,190.0,0.45,0.4736842105263158,Gilles Simon,32.054757015700005,2.0,25.0,0.5378787878787878,0.5238095238095238,1,0
1167,2017,3-6 0-6 6-1 6-4 6-4,R128,185.0,Jared Donaldson,20.2710472279,9.0,101.0,0.4166666666666667,0.4782608695652174,Rogerio Dutra Silva,32.9527720739,13.0,100.0,0.2777777777777778,0.56,1,0
1168,2017,7-6(2) 6-4 RET,R128,97.0,Tommy Haas,38.7898699521,4.0,1028.0,0.46,0.47,Benoit Paire,27.693360711799997,22.0,47.0,0.5035971223021583,0.4725274725274725,1,0
1169,2017,7-5 6-3 7-5,R128,123.0,Feliciano Lopez,35.3237508556,13.0,29.0,0.4761904761904762,0.4528301886792453,Fabio Fognini,29.650924024600002,5.0,48.0,0.6,0.5774647887323944,1,0
1170,2017,6-4 4-6 6-2 4-6 6-4,R128,176.0,Reilly Opelka,19.3867214237,21.0,208.0,0.5694444444444444,0.6166666666666667,David Goffin,26.1108829569,13.0,11.0,0.59375,0.5783132530120482,1,0
1171,2017,6-2 6-3 6-2,R128,105.0,Renzo Olivo,24.8405201916,6.0,79.0,0.6,0.47,Hyeon Chung,20.6625598905,4.0,105.0,0.5737704918032787,0.5789473684210527,1,0
1172,2017,6-0 3-6 3-6 6-2 3-0 RET,R128,143.0,Peter Polansky,28.5886379192,10.0,132.0,0.17647058823529413,0.21428571428571427,Pablo Carreno Busta,25.5167693361,20.0,31.0,0.5877862595419847,0.6436781609195402,1,0
1173,2017,6-1 6-4 3-6 7-5,R128,154.0,Ivan Dodig,32.038329911,7.0,170.0,0.46,0.47,Denis Istomin,30.3600273785,14.0,117.0,0.3461538461538461,0.2962962962962963,1,0
1174,2017,6-1 7-6(4) 6-2,R128,140.0,Fernando Verdasco,33.1718001369,5.0,40.0,0.5118110236220472,0.5285714285714286,Novak Djokovic,29.6563997262,2.0,2.0,0.8430232558139535,0.8421052631578947,1,0
1175,2017,7-6(5) 6-0 6-1,R64,108.0,Alex De Minaur,17.9137577002,1.0,301.0,0.6016260162601627,0.6666666666666666,Sam Querrey,29.278576317600002,9.0,32.0,0.5368421052631579,0.4925373134328358,1,0
1176,2017,6-7(4) 6-7(4) 6-4 7-6(7) 9-7,R64,250.0,John Isner,31.726214921300002,33.0,19.0,0.6,0.5684210526315789,Mischa Zverev,29.4045174538,22.0,50.0,0.3484848484848485,0.2727272727272727,1,0
1177,2017,6-2 6-3 7-5,R64,97.0,Alexander Bublik,19.5838466804,15.0,207.0,0.4603174603174603,0.44680851063829785,Malek Jaziri,32.9911019849,8.0,56.0,0.4057971014492754,0.3888888888888889,1,0
1178,2017,7-5 6-3 7-6(3),R64,123.0,Noah Rubin,20.9034907598,2.0,200.0,0.3333333333333333,0.4,Roger Federer,35.4414784394,17.0,17.0,0.8320000000000001,0.8181818181818182,1,0
1179,2017,6-3 6-4 6-3,R64,126.0,Jeremy Chardy,29.9274469541,5.0,72.0,0.5,0.484375,Kei Nishikori,27.0499657769,2.0,5.0,0.6576576576576577,0.65625,1,0
1180,2017,6-3 6-4 6-4,R64,111.0,Steve Johnson,27.0636550308,6.0,30.0,0.4747474747474748,0.423728813559322,Stan Wawrinka,31.805612594099998,11.0,4.0,0.5943396226415094,0.6329113924050633,1,0
1181,2017,6-3 6-3 2-6 6-4,R64,152.0,Diego Schwartzman,24.4188911704,5.0,54.0,0.5886075949367089,0.5294117647058824,Steve Darcis,32.845995893200005,5.0,71.0,0.35,0.4,1,0
1182,2017,1-6 6-7(1) 6-4 6-2 10-8,R64,188.0,Nick Kyrgios,21.7248459959,28.0,13.0,0.6428571428571429,0.671875,Andreas Seppi,32.9034907598,16.0,89.0,0.4854368932038835,0.546875,1,0
1183,2017,6-2 6-2 6-3,R64,105.0,Dusan Lajovic,26.5489390828,1.0,94.0,0.4715447154471545,0.42105263157894735,Jo-Wilfried Tsonga,31.750855578400003,15.0,12.0,0.5757575757575758,0.5957446808510638,1,0
1184,2017,6-3 6-4 6-4,R64,134.0,Karen Khachanov,20.6570841889,10.0,52.0,0.5844155844155844,0.5929203539823009,Jack Sock,24.3121149897,7.0,20.0,0.28205128205128205,0.3,1,0
1185,2017,7-5 7-6(4) 4-6 7-6(5),R64,200.0,Victor Estrella,36.4572210815,13.0,103.0,0.1,0.47,Bernard Tomic,24.2381930185,19.0,27.0,0.41025641025641024,0.4736842105263158,1,0
1186,2017,3-6 7-5 6-3 6-3,R64,177.0,Marin Cilic,28.301163586599998,14.0,7.0,0.6153846153846154,0.5862068965517241,Daniel Evans,26.6529774127,5.0,51.0,0.5142857142857142,0.5517241379310345,1,0
1187,2017,6-3 6-4 1-6 6-0,R64,116.0,Alexandr Dolgopolov,28.191649555100003,6.0,69.0,0.5,0.625,Gael Monfils,30.376454483200003,17.0,6.0,0.6428571428571429,0.7108433734939759,1,0
1188,2017,6-2 6-3 6-4,R64,116.0,Frances Tiafoe,18.9897330595,4.0,108.0,0.4871794871794872,0.5,Alexander Zverev,19.742642026,9.0,24.0,0.7039106145251397,0.7024793388429752,1,0
1189,2017,6-3 6-1 6-3,R64,132.0,Marcos Baghdatis,31.5838466804,7.0,36.0,0.4571428571428571,0.5384615384615384,Rafael Nadal,30.6228610541,5.0,9.0,0.8714285714285714,0.8513513513513513,1,0
1190,2017,6-2 6-3 6-3,R64,129.0,Yoshihito Nishioka,21.3059548255,2.0,99.0,0.5,0.5652173913043478,Roberto Bautista Agut,28.758384668,9.0,14.0,0.6549295774647887,0.6666666666666666,1,0
1191,2017,2-6 6-4 6-4 6-2,R64,166.0,Ernesto Escobedo,20.5366187543,7.0,131.0,0.2857142857142857,0.3636363636363637,David Ferrer,34.7926078029,6.0,23.0,0.4146341463414634,0.43478260869565216,1,0
1192,2017,6-4 6-1 6-1,R64,96.0,Rogerio Dutra Silva,32.9527720739,1.0,100.0,0.2777777777777778,0.47,Gilles Simon,32.054757015700005,3.0,25.0,0.5378787878787878,0.5238095238095238,1,0
1193,2017,6-3 6-4 7-6(4),R64,119.0,Gilles Muller,33.691991786399996,7.0,28.0,0.32142857142857145,0.3333333333333333,Milos Raonic,26.056125941100003,21.0,3.0,0.6756756756756757,0.6385542168674698,1,0
1194,2017,6-2 6-1 6-7(6) 6-4,R64,163.0,Jordan Thompson,22.7433264887,5.0,76.0,0.4634146341463415,0.4642857142857143,Dominic Thiem,23.370294319,12.0,8.0,0.7305389221556886,0.7173913043478259,1,0
1195,2017,6-4 6-4 6-4,R64,120.0,Andrew Whittington,23.4332648871,5.0,194.0,0.46,0.47,Ivo Karlovic,37.8836413415,19.0,21.0,0.3965517241379311,0.3888888888888889,1,0
1196,2017,1-6 6-4 6-4 6-4,R64,156.0,Hyeon Chung,20.6625598905,7.0,105.0,0.5737704918032787,0.5789473684210527,Grigor Dimitrov,25.6728268309,12.0,15.0,0.5504587155963303,0.5714285714285714,1,0
1197,2017,6-1 6-1 6-1,R64,105.0,Carlos Berlocq,33.9520876112,2.0,90.0,0.1111111111111111,0.47,Richard Gasquet,30.5817932923,2.0,18.0,0.5636363636363636,0.5454545454545454,1,0
1198,2017,7-6(8) 5-7 2-6 7-6(5) 6-4,R64,288.0,Novak Djokovic,29.6563997262,14.0,2.0,0.8430232558139535,0.8421052631578947,Denis Istomin,30.3600273785,17.0,117.0,0.3461538461538461,0.2962962962962963,1,0
1199,2017,6-4 6-2 6-4,R32,119.0,Sam Querrey,29.278576317600002,5.0,32.0,0.5368421052631579,0.4925373134328358,Andy Murray,29.6755646817,8.0,1.0,0.5833333333333334,0.6060606060606061,1,0
1200,2017,7-6(4) 7-5 6-7(8) 6-3,R32,213.0,Jack Sock,24.3121149897,7.0,20.0,0.28205128205128205,0.3,Jo-Wilfried Tsonga,31.750855578400003,23.0,12.0,0.5757575757575758,0.5957446808510638,1,0
1201,2017,4-6 6-3 6-7(5) 6-3 6-2,R32,245.0,Alexander Zverev,19.742642026,19.0,24.0,0.7039106145251397,0.7024793388429752,Rafael Nadal,30.6228610541,11.0,9.0,0.8714285714285714,0.8513513513513513,1,0
1202,2017,6-2 7-6(5) 3-6 6-3,R32,154.0,Gilles Simon,32.054757015700005,0.0,25.0,0.5378787878787878,0.5238095238095238,Milos Raonic,26.056125941100003,21.0,3.0,0.6756756756756757,0.6385542168674698,1,0
1203,2017,6-3 6-2 6-4,R32,87.0,Ivo Karlovic,37.8836413415,25.0,21.0,0.3965517241379311,0.3888888888888889,David Goffin,26.1108829569,3.0,11.0,0.59375,0.5783132530120482,1,0
1204,2017,6-3 6-2 6-4,R32,122.0,Richard Gasquet,30.5817932923,3.0,18.0,0.5636363636363636,0.5454545454545454,Grigor Dimitrov,25.6728268309,11.0,15.0,0.5504587155963303,0.5714285714285714,1,0
1205,2017,7-5 5-7 6-2 6-4,R16,213.0,Andy Murray,29.6755646817,10.0,1.0,0.5833333333333334,0.6060606060606061,Mischa Zverev,29.4045174538,7.0,50.0,0.3484848484848485,0.2727272727272727,1,0
1206,2017,6-7(4) 6-4 6-1 4-6 6-3,R16,203.0,Kei Nishikori,27.0499657769,5.0,5.0,0.6576576576576577,0.65625,Roger Federer,35.4414784394,24.0,17.0,0.8320000000000001,0.8181818181818182,1,0
1207,2017,7-6(2) 7-6(4) 7-6(4),R16,163.0,Andreas Seppi,32.9034907598,12.0,89.0,0.4854368932038835,0.546875,Stan Wawrinka,31.805612594099998,17.0,4.0,0.5943396226415094,0.6329113924050633,1,0
1208,2017,6-3 6-3 4-6 6-4,R16,175.0,Gael Monfils,30.376454483200003,15.0,6.0,0.6428571428571429,0.7108433734939759,Rafael Nadal,30.6228610541,2.0,9.0,0.8714285714285714,0.8513513513513513,1,0
1209,2017,7-6(2) 6-4 6-3,QF,134.0,Jo-Wilfried Tsonga,31.750855578400003,7.0,12.0,0.5757575757575758,0.5957446808510638,Stan Wawrinka,31.805612594099998,4.0,4.0,0.5943396226415094,0.6329113924050633,1,0
1210,2018,7-5 6-4 6-1,R128,139.0,Borna Coric,21.169062286099997,2.0,46.0,0.6102941176470589,0.5977011494252874,John Millman,28.5886379192,10.0,122.0,0.4957264957264957,0.5316455696202531,1,0
1211,2018,3-6 2-6 7-6(5) 6-2 6-4,R128,225.0,Paolo Lorenzi,36.0848733744,18.0,44.0,0.30952380952380953,0.45,Damir Dzumhur,25.6563997262,3.0,30.0,0.3939393939393939,0.36764705882352944,1,0
1212,2018,7-5 6-4 6-3,R128,121.0,Marius Copil,27.2470910335,12.0,92.0,0.3939393939393939,0.4489795918367347,Gilles Simon,33.051334702300004,2.0,57.0,0.5378787878787878,0.5238095238095238,1,0
1213,2018,6-7(2) 3-6 6-3 7-5 6-3,R128,242.0,Salvatore Caruso,25.0841889117,9.0,210.0,0.4117647058823529,0.3888888888888889,Malek Jaziri,33.987679671500004,9.0,100.0,0.4057971014492754,0.3888888888888889,1,0
1214,2018,7-5 6-4 6-3,R128,149.0,Federico Delbonis,27.279945243,4.0,67.0,0.40963855421686746,0.21052631578947367,Gilles Muller,34.688569473,15.0,28.0,0.32142857142857145,0.3333333333333333,1,0
1215,2018,6-2 6-2 4-6 7-6(5),R128,197.0,Vasek Pospisil,27.5646817248,12.0,105.0,0.5,0.5384615384615384,Marin Cilic,29.297741273099998,20.0,6.0,0.6153846153846154,0.5862068965517241,1,0
1216,2018,6-4 6-3 4-6 6-1,R128,155.0,Elias Ymer,21.765913757699998,2.0,140.0,0.2608695652173913,0.3333333333333333,Mackenzie McDonald,22.7515400411,3.0,186.0,0.4074074074074074,0.38461538461538464,1,0
1217,2018,7-6(4) 6-4 6-3,R128,129.0,Yuki Bhambri,25.533196440799998,0.0,119.0,0.2857142857142857,0.4,Marcos Baghdatis,32.5804243669,12.0,123.0,0.4571428571428571,0.5384615384615384,1,0
1218,2018,7-5 6-7(6) 6-2 6-7(6) 6-2,R128,230.0,David Ferrer,35.7891854894,3.0,33.0,0.4146341463414634,0.43478260869565216,Andrey Rublev,20.2381930185,13.0,32.0,0.6551724137931034,0.6585365853658537,1,0
1219,2018,6-7(2) 4-6 6-2 6-3 6-4,R128,169.0,Alex Bolt,25.0266940452,12.0,188.0,0.3333333333333333,0.375,Viktor Troicki,31.928815879499997,22.0,65.0,0.3666666666666665,0.3333333333333333,1,0
1220,2018,6-4 6-4 6-1,R128,121.0,Kevin King,26.8802190281,6.0,214.0,0.25,0.3333333333333333,Jo-Wilfried Tsonga,32.747433264899996,5.0,15.0,0.5757575757575758,0.5957446808510638,1,0
1221,2018,6-3 6-4 2-6 6-3,R128,139.0,Gerald Melzer,27.509924709099998,11.0,102.0,0.4,0.47,Nikoloz Basilashvili,25.8945927447,4.0,61.0,0.4878048780487805,0.4864864864864865,1,0
1222,2018,3-6 6-4 6-2 6-2,R128,153.0,Corentin Moutet,18.7433264887,5.0,155.0,0.3829787234042553,0.4,Andreas Seppi,33.900068446300004,2.0,76.0,0.4854368932038835,0.546875,1,0
1223,2018,7-6(3) 6-3 7-6(2),R128,141.0,Laslo Djere,22.6228610541,9.0,85.0,0.4891304347826087,0.2,Ivo Karlovic,38.8802190281,21.0,89.0,0.3965517241379311,0.3888888888888889,1,0
1224,2018,6-7(5) 6-3 7-6(3) 6-2,R128,169.0,Steve Johnson,28.0602327173,13.0,48.0,0.4747474747474748,0.423728813559322,Denis Kudla,25.412731006199998,9.0,190.0,0.3728813559322034,0.3333333333333333,1,0
1225,2018,6-4 6-3 6-3,R128,108.0,Vaclav Safranek,23.657768651599998,1.0,225.0,0.46,0.47,Jiri Vesely,24.517453798800002,15.0,64.0,0.5147058823529411,0.4482758620689655,1,0
1226,2018,6-1 7-5 7-5,R128,127.0,Roberto Bautista Agut,29.7549623546,1.0,21.0,0.6549295774647887,0.6666666666666666,Fernando Verdasco,34.1683778234,10.0,40.0,0.5118110236220472,0.5285714285714286,1,0
1227,2018,6-1 6-2 6-4,R128,111.0,Donald Young,28.481861738499997,2.0,63.0,0.17647058823529413,0.2,Novak Djokovic,30.6529774127,4.0,14.0,0.8430232558139535,0.8421052631578947,1,0
1228,2018,6-3 7-6(5) 6-4,R128,121.0,Jaume Munar,20.698151950699998,6.0,187.0,0.410958904109589,0.3076923076923077,Gael Monfils,31.373032169699997,13.0,39.0,0.6428571428571429,0.7108433734939759,1,0
1229,2018,6-3 6-7(14) 6-3 6-3,R128,177.0,Alexei Popyrin,18.4476386037,17.0,550.0,0.35714285714285715,0.3714285714285713,Tim Smyczek,30.045174538,16.0,131.0,0.3181818181818182,0.3076923076923077,1,0
1230,2018,6-2 4-1 RET,R128,48.0,Mischa Zverev,30.4010951403,1.0,35.0,0.3484848484848485,0.2727272727272727,Hyeon Chung,21.659137577,3.0,58.0,0.5737704918032787,0.5789473684210527,1,0
1231,2018,6-2 6-7(6) 7-6(8) 6-4,R128,209.0,Thanasi Kokkinakis,21.765913757699998,6.0,216.0,0.4,0.42857142857142855,Daniil Medvedev,21.9274469541,11.0,53.0,0.7071823204419889,0.7586206896551724,1,0
1232,2018,6-3 6-3 6-1,R128,104.0,Mikhail Kukushkin,30.056125941100003,1.0,69.0,0.4571428571428571,0.4722222222222222,Peter Gojowczyk,28.5037645448,6.0,62.0,0.40963855421686746,0.43333333333333335,1,0
